title,company,location,salary_min,salary_max,description
Data Analyst Trainee,ITOL Recruit,"Portsmouth, Hampshire",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Trainee Data Analyst,ITOL Recruit,"Macclesfield, Cheshire",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Trainee Data Analyst,ITOL Recruit,"Barking, Essex",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Data Analyst Trainee,ITOL Recruit,"West Bromwich, West Midlands",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Trainee Data Analyst,ITOL Recruit,"Sutton Coldfield, West Midlands",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Trainee Data Analyst,ITOL Recruit,"Coventry, West Midlands",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Data Analyst Trainee,ITOL Recruit,"Bolton Le Sands, Carnforth",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Trainee Data Analyst,ITOL Recruit,"Bromley, South East London",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Data Analyst Trainee,ITOL Recruit,"Basingstoke, Hampshire",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Data Analyst Trainee,ITOL Recruit,"Milton Keynes, Buckinghamshire",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Trainee Data Analyst,ITOL Recruit,"Huddersfield, West Yorkshire",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Trainee Data Analyst,ITOL Recruit,"Marton-In-Cleveland, Middlesbrough",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Data Analyst Trainee,ITOL Recruit,"Southport, Merseyside",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Data Analyst Trainee,ITOL Recruit,"Bath, Bath & N E Somerset",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Data Analyst Trainee,ITOL Recruit,"Harlow, Essex",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Data Analyst Trainee,ITOL Recruit,"Nuneaton, Warwickshire",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Data Analyst Trainee,ITOL Recruit,"Buxton, Derbyshire",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Trainee Data Analyst,ITOL Recruit,"Leicester, Leicestershire",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Data Analyst Trainee,ITOL Recruit,"Maidstone, Kent",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Data Analyst Trainee,ITOL Recruit,"Swindon, Wiltshire",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Data Analyst Trainee,ITOL Recruit,"Dudley, West Midlands",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Data Analyst Trainee,ITOL Recruit,"Edinburgh Technopole, Milton Bridge",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Data Analyst Trainee,ITOL Recruit,"Aberdeen, Aberdeenshire",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Trainee Data Analyst,ITOL Recruit,"Heathrow, Hounslow",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Trainee Data Analyst,ITOL Recruit,"Preston, Lancashire",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Data Analyst Trainee,ITOL Recruit,"Darlington, County Durham",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Data Analyst Trainee,ITOL Recruit,"Leicester, Leicestershire",30000.0,50000.0,"Trainee Data Analyst – No Experience Needed Build a future-proof career in Data & AI – starting today. Artificial Intelligence runs on data — and businesses are crying out for professionals who can collect, analyse, and interpret it. Looking for a career change? Want something analytical, structured, and financially rewarding? Or maybe you're ready to break into tech but don’t know where to start? ITOL Recruit’s Data Analyst Career Programme is designed to take you from complete beginner to emp…"
Senior Data Analyst,Harnham - Data & Analytics Recruitment,"Manchester, Greater Manchester",80000.0,90000.0,"Senior Data Analyst £80,000 - £90,000 Remote (UK-Based Only) As a Senior Data Analyst, you will have genuine influence across multiple teams, shaping how data is used to drive customer growth, retention, and product performance in a highly collaborative environment. THE COMPANY They are a high-growth online gambling and sports betting platform backed by significant recent investment and focused on delivering an intuitive, mobile-first user experience. THE ROLE As a Senior Data Analyst, you will…"
Trainee Data Analyst,ITOL Recruit,"Enfield, London",30000.0,50000.0,"Artificial Intelligence is used in every industry and as artificial intelligence requires data to operate there is now a massive growing demand for Data experts. If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future within Data Science. We use our specialised Data Science Career programme which looks to assist, train and place qualified candidates into a career pathway in Data Science. O…"
Trainee Data Analyst,ITOL Recruit,"Grimsby, North East Lincolnshire",30000.0,50000.0,"Artificial Intelligence is used in every industry and as artificial intelligence requires data to operate there is now a massive growing demand for Data experts. If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future within Data Science. We use our specialised Data Science Career programme which looks to assist, train and place qualified candidates into a career pathway in Data Science. O…"
HR Data Analyst,Circle Recruitment,"Leeds, West Yorkshire",30000.0,45000.0,"HR Data Analyst - Leeds (Hybrid) - Up to £ Month Fixed-Term Contract A globally recognised legal firm is looking to bring an HR Data Analyst on board at their Leeds office on a 12-month fixed-term contract, with a strong view to making the role permanent. The position operates on a hybrid basis, with three days per week in the office. Sitting within the HR function, the HR Data Analyst will take ownership of workforce data analysis, streamlining reporting processes, and championing data-led dec…"
Systems Data Analyst,Proactive Appointments,"Crawley, West Sussex",57980.0,57980.0,"Logistics Systems Data Analyst Crawley (Hybrid - currently 2 days on-site, 3 days WFH, with flexibility). £223 per day (Inside IR35) 37.5 hours per week Contract to end of September (likely extension into 2027) We’re recruiting for a Systems Data Analyst to support spare parts operations within a European function. Key Responsibilities: Maintain ERP system integrity and ensure data accuracy Monitor and resolve ERP/EDI transactional errors Analyse data trends and implement corrective actions Dev…"
Senior Data Analyst,Harnham - Data & Analytics Recruitment,"London, UK",91000.0,104000.0,"Location: London (2 days onsite) Contract Length: 3 months IR35 Status: Outside IR35 Rate: £400 per day Start Date: ASAP (max 2 weeks' notice) Overview We're looking for a highly proactive Senior Data Analyst with strong experience in marketing technology and performance analytics. This role requires someone who can uncover insights, drive initiatives, and influence stakeholders through data-led recommendations. Key Responsibilities Proactively identify opportunities and demonstrate value to st…"
Lead Data Analyst,Harnham - Data & Analytics Recruitment,"London, UK",45000.0,55000.0,"LEAD DATA ANALYST LONDON/HYBRID UP TO £55,000 This is an opportunity to take ownership of advanced analytics within a growing data function and shape how insight is delivered across high profile client work. You will move beyond standard reporting, driving best practice analytics across campaign strategy, execution and performance, while building towards a leadership role. ROLES AND RESPONSIBILITIES: The Lead Data Analyst will: Lead the delivery of advanced analytics across pre campaign analysi…"
Junior Data Analyst,Anglian Home Improvements,"Norwich, Norfolk",25000.0,30000.0,"Junior Data Analyst - Office based role - Norwich, Norfolk We are seeking a motivated and detail-oriented Junior Data Analyst to join our team. This is an excellent opportunity for someone looking to begin or grow their career in data analytics within a supportive and forward-thinking environment. About the Role As a Junior Data Analyst, you will play a key role in transforming raw data into meaningful insights that support strategic decision-making across the business. You’ll work closely with…"
Data Analyst - Marketing,Macildowie Recruitment and Retention,"Coventry, West Midlands",45000.0,50000.0,"Data Analyst Location: Coventry (CV3) - Hybrid Working (up to 3 days per week onsite) Salary: Circa £50,000 Contract: 12-Month Fixed-Term Contract We are recruiting for a Data Analyst to join a well-established and growing organisation on a 12-month fixed-term contract. This is an exciting opportunity for an analytically minded professional who enjoys turning data into actionable insights and partnering with marketing and commercial teams to drive business performance. This role will play a key…"
Marketing Data Analyst,MTrec Recruitment,"Newcastle Upon Tyne, Tyne & Wear",35000.0,35000.0,"The Company Our client is a market leader in the North East area. Due to recent growth, they are now looking to recruit a Marketing Data Analyst. The Role As their marketing data analyst you will evaluate consumer trends and campaign performance to optimize marketing strategies. Collate and interpret data to identify what drives customer actions, maximize return on investment and ensure marketing budgets are spent effectively. Monitor key metrics across channels like email, social media and ads…"
Markets Data Analyst,McGregor Boyall Associates Limited,"Belfast, Northern Ireland",0.0,101400.0,"Markets Data Analyst (MQA) Banking Location: Belfast Working: Hybrid (3 days in office) Rate: Up to £390 per day Contract: Initial 6 months Join a large-scale transformation programme within a global bank, supporting the migration of fixed income analytics onto strategic platforms. You'll investigate data discrepancies, perform reconciliations and work with Front Office and Technology teams to ensure successful delivery. Key Responsibilities * Perform data reconciliations across analytics platf…"
Marketing Data Analyst,MTrec Recruitment,"Newcastle Upon Tyne, Tyne & Wear",36288.36,36288.36,"Rewards and Benefits on Offer. A brand-new role, where you help improve all aspects of the company's sales and marketing teams The company are very open to new ideas to help develop new business opportunities. You will be working in a friendly, fast-moving and dynamic environment. Highly competitive salary on offer. An immediate start date for the right person. Your Next Career Opportunity. Our client is now seeking an experienced marketing data analyst to support the sales and marketing functi…"
HR Data Analyst,VolkerWessels Uk,"Hertford Heath, Hertford",45283.56,45283.56,"VolkerWessels UK is a market leading contracting group of five closely linked businesses. We provide integrated and ground-breaking solutions for the civil engineering and construction sectors, with specialisms in rail, highways, airports, marine, defence, energy, water, and environmental infrastructure. Join our HR team and play a key role in delivering accurate, meaningful workforce insights. Reporting into our Senior HR Reporting Analyst, you'll manage data across our HR, Payroll, Recruitmen…"
Data Analyst (SQL & data Integration),Ocho,"Lisburn, Northern Ireland",50000.0,50000.0,"Job description. Data Analyst (SQL & Data Integration) Location: Lisburn, Northern Ireland (Hybrid flexibility available) Eligibility: UK work authorisation required (no sponsorship available) We're working with a growing analytics and data team looking for a Data Analyst with strong SQL and data integration experience to support a range of high-volume, data-driven operational projects. This role offers a strong mix of SQL development, ETL, automation, reporting, and process improvement work, w…"
Data Analyst,Redcentric,"Birmingham, West Midlands",38000.0,38000.0,"Description We are seeking a detail-oriented and highly analytical Data Analyst to join our dynamic team. The ideal candidate will play a crucial role in interpreting data, analyzing results using statistical techniques, and providing ongoing reports to help drive informed business decisions. This position requires a strong foundation in data collection, organization, and analysis, along with the ability to communicate findings effectively to both technical and non-technical stakeholders. The D…"
Data Analyst,stadigo,"Manchester, Greater Manchester",45760.0,60320.0,"We are looking for a motivated and detail-oriented Data Analyst to join our growing team. In this role, you will collect, organize, and analyze data to help improve business decisions and overall performance. You will work closely with different departments to identify trends, create reports, and provide valuable insights. Responsibilities Collect and interpret data from multiple sources Create reports, dashboards, and visualizations Identify trends, patterns, and business opportunities Maintai…"
Data Analyst,stadigo,"Birmingham, West Midlands",38000.0,45000.0,"We are looking for a motivated and detail-oriented Data Analyst to join our growing team. In this role, you will collect, organize, and analyze data to help improve business decisions and overall performance. You will work closely with different departments to identify trends, create reports, and provide valuable insights. Responsibilities Collect and interpret data from multiple sources Create reports, dashboards, and visualizations Identify trends, patterns, and business opportunities Maintai…"
Data Analyst,stadigo,"London, UK",45760.0,60320.0,"We are looking for a motivated and detail-oriented Data Analyst to join our growing team. In this role, you will collect, organize, and analyze data to help improve business decisions and overall performance. You will work closely with different departments to identify trends, create reports, and provide valuable insights. Responsibilities Collect and interpret data from multiple sources Create reports, dashboards, and visualizations Identify trends, patterns, and business opportunities Maintai…"
Data Analyst Trainee,ITOL Recruit,"Manchester, Greater Manchester",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Data Analyst Trainee,ITOL Recruit,"Watford, Hertfordshire",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Data Analyst Trainee,ITOL Recruit,"Hastings, East Sussex",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Trainee Data Analyst,ITOL Recruit,"Harrow, London",30000.0,50000.0,"Trainee Data Analyst – No Experience Needed Build a future-proof career in Data & AI – starting today. Artificial Intelligence runs on data — and businesses are crying out for professionals who can collect, analyse, and interpret it. Looking for a career change? Want something analytical, structured, and financially rewarding? Or maybe you're ready to break into tech but don’t know where to start? ITOL Recruit’s Data Analyst Career Programme is designed to take you from complete beginner to emp…"
Senior Data Analyst,Harnham - Data & Analytics Recruitment,"Birmingham, West Midlands",80000.0,90000.0,"Senior Data Analyst £80,000 - £90,000 Remote (UK-Based Only) As a Senior Data Analyst, you will have genuine influence across multiple teams, shaping how data is used to drive customer growth, retention, and product performance in a highly collaborative environment. THE COMPANY They are a high-growth online gambling and sports betting platform backed by significant recent investment and focused on delivering an intuitive, mobile-first user experience. THE ROLE As a Senior Data Analyst, you will…"
Trainee Data Analyst,ITOL Recruit,"Bradford, West Yorkshire",30000.0,50000.0,"Artificial Intelligence is used in every industry and as artificial intelligence requires data to operate there is now a massive growing demand for Data experts. If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future within Data Science. We use our specialised Data Science Career programme which looks to assist, train and place qualified candidates into a career pathway in Data Science. O…"
Senior Data Analyst,Harnham - Data & Analytics Recruitment,"Birmingham, West Midlands",80000.0,90000.0,"I'm hiring a commercially focused Senior Data Analyst to join a fast-growing, product-driven business and play a key role in shaping how data is used across the organisation. This is a high-impact role sitting at the intersection of product, growth, and commercial teams - helping the business better understand customer behaviour and make smarter decisions. Up to £90,000Fully Remote (UK) The role You'll be the go-to analyst for customer insight , working across multiple teams to translate busine…"
Senior Data Analyst,FDM Group,"London, UK",48177.81,48177.81,"Have you had a career break of 12 months? Do you have 5 years of commercial experience, including hands-on experience in Data, Analytics, or related technology roles? Are you ready to re-join the workforce with structured training, support and career coaching included? Then you’ll want to hear about the UK’s leading Returners Programme and the opportunities to join our Data & Analytics Practice . Our Returners Programme is specifically designed to support professionals returning to work after a…"
Data Analyst Trainee - job guarantee,Newto Training,UK,25000.0,78000.0,"Are you ready to start a new career in Data Analysis? The demand for Data Analysts has grown by 20% annually, with experienced professionals earning salaries upwards of £58,000. In today’s digital world, data is critical to business decision-making, making the role of a Data Analyst indispensable. As skills shortages continue to grow, the demand for qualified entry-level professionals is on the rise. With our Data Analytics career programme we will provide you with: 8 training modules: Excel, S…"
Data Analyst - No experience needed,Newto Training,UK,25000.0,78000.0,"Are you ready to start a new career in Data Analysis? The demand for Data Analysts has grown by 20% annually, with experienced professionals earning salaries upwards of £58,000. In today’s digital world, data is critical to business decision-making, making the role of a Data Analyst indispensable. As skills shortages continue to grow, the demand for qualified entry-level professionals is on the rise. With our Data Analytics career programme we will provide you with: 8 training modules: Excel, S…"
Oracle Fusion Data Analyst,Reed,"London, UK",169000.0,169000.0,"ORACLE FUSION SPECIALIST, HYBRID My client, a leading organisation within the public sector, is seeking an experienced Oracle Fusion Specialist to work on a hybrid basis, with travel across UK sites when required. You will play a key role in delivering end-to-end Oracle Fusion data migration programmes, supporting the transition from Oracle E-Business Suite to Oracle Fusion across critical business areas including HCM, Finance, and Procurement. You will be responsible for designing, managing, a…"
Trainee Data Analyst Associate,Newto Training,"London, UK",25000.0,78000.0,"Are you ready to start a new career in Data Analysis? The demand for Data Analysts has grown by 20% annually, with experienced professionals earning salaries upwards of £58,000. In today’s digital world, data is critical to business decision-making, making the role of a Data Analyst indispensable. As skills shortages continue to grow, the demand for qualified entry-level professionals is on the rise. With our Data Analytics career programme we will provide you with: 8 training modules: Excel, S…"
Lead Data Analyst,Marshall Wolfe hiring consultancy,"London, UK",60000.0,75000.0,"Lead Data Analyst - Python, SQL - Data Science - Statistics  London, Northampton or Glasgow Marshall Wolfe are hiring on behalf of our client within the finance industry, for a Data Strategy Analyst to join a high-performing analytics team focused on delivering strategic insight, driving transformation, and supporting senior stakeholders with data-driven recommendations. This role can be based in London, Northampton or Glasgow. Key Responsibilities Analyse complex data sets to identify trends, …"
Data Analyst – Public Health,AWD online,"Wokingham, Berkshire",36363.0,39862.0,"Data Analyst – Public Health Join a proactive public health team as a Data Analyst, using data analysis, Power BI, SQL, Excel and population health insight to improve outcomes and reduce health inequalities. If you’ve also worked in the following roles, we’d also like to hear from you: Public Health Analyst, Reporting Analyst, Insight Analyst, Population Health Analyst, Health Intelligence Analyst, Power BI Analyst, Performance Analyst This job is officially known within the organisation as a P…"
Public Health Data Analyst,Adecco,"London, UK",48256.0,63003.0,Public Health Data Analyst Location: Richmond & Wandsworth (Hybrid) Department: Adult Social Care & Public Health Working Pattern: Minimum 40% office-based Rate: £23.20 PAYE / £30.29 Umbrella per hour Contract: 3 months (likely extension) Hours: 36 hours per week Interviews: ASAP (subject to response) About the Role We are working on behalf of Richmond & Wandsworth Better Service Partnership to recruit a Public Health Data Analyst to support Adult Social Care & Public Health teams. This is a ke…
Lead Data Analyst - Pricing,Wise,"London, UK",63048.26,63048.26,"Wise is a global technology company, building the best way to move and manage the world’s money. Min fees. Max ease. Full speed. Whether people and businesses are sending money to another country, spending abroad, or making and receiving international payments, Wise is on a mission to make their lives easier and save them money. As part of our team, you will be helping us create an entirely new network for the worlds money. For everyone, everywhere. Job Description We are looking for a Lead Dat…"
"Staff Data Analyst, Operations",Wise,"London, UK",88466.81,88466.81,"Wise is a global technology company, building the best way to move and manage the world’s money. Min fees. Max ease. Full speed. Whether people and businesses are sending money to another country, spending abroad, or making and receiving international payments, Wise is on a mission to make their lives easier and save them money. As part of our team, you will be helping us create an entirely new network for the worlds money. For everyone, everywhere. Job Description At Wise, our Staff Analyst is…"
Data Analyst Associate - no experience necessary,Newto Training,UK,25000.0,78000.0,"Are you ready to start a new career in Data Analysis? The demand for Data Analysts has grown by 20% annually, with experienced professionals earning salaries upwards of £58,000. In today’s digital world, data is critical to business decision-making, making the role of a Data Analyst indispensable. As skills shortages continue to grow, the demand for qualified entry-level professionals is on the rise. With our Data Analytics career programme we will provide you with: 8 training modules: Excel, S…"
Data Analyst,G-Research,"London, UK",51993.86,51993.86,"We tackle the most complex problems in quantitative finance, by bringing scientific clarity to financial complexity. From our London HQ, we unite world-class researchers and engineers in an environment that values deep exploration and methodical execution - because the best ideas take time to evolve. Together we’re building a world-class platform to amplify our teams’ most powerful ideas. As part of our engineering team, you’ll shape the platforms and tools that drive high-impact research - des…"
Data Analyst / Systems Analyst - Immediate Start!,MCS Group,"Banbridge, County Down",40000.0,40000.0,"MCS Group is working with an established and growing manufacturing company in County Down as they look for a detail-oriented Data Analyst / Systems Analyst to support the implementation and optimisation of a new production and stock control system. This is an excellent opportunity for a Data Analyst or Systems Analyst who enjoys working with complex data, systems, and operational processes within a manufacturing environment. The Role This Data Analyst / Systems Analyst will help to build out th…"
Data Analyst Placement Programme No Experience Needed,IT Online Learning,"Sheffield, South Yorkshire",65000.0,65000.0,"Data Analyst Placement Programme no experience needed From £30,000 to £65,000 per annum Trainee Data Analyst £30,000£65,000 Job Programme This is a self-funded programme that leads to employment, fees apply. Job Guarantee Complete the programme and get a job, or get your course fees back. Location: UK Wide (Remote Opportunities Available) Looking to start a career in Data Analysis? We are offering a structured pathway into Data Analysis, designed to help you enter the industry with no prior exp…"
Data Analyst Placement Programme No Experience Needed,IT Online Learning,"Liverpool, Merseyside",65000.0,65000.0,"Data Analyst Placement Programme no experience needed From £30,000 to £65,000 per annum Trainee Data Analyst £30,000£65,000 Job Programme This is a self-funded programme that leads to employment, fees apply. Job Guarantee Complete the programme and get a job, or get your course fees back. Location: UK Wide (Remote Opportunities Available) Looking to start a career in Data Analysis? We are offering a structured pathway into Data Analysis, designed to help you enter the industry with no prior exp…"
Data Analyst Placement Programme No Experience Needed,IT Online Learning,"Glasgow, Scotland",65000.0,65000.0,"Data Analyst Placement Programme no experience needed From £30,000 to £65,000 per annum Trainee Data Analyst £30,000£65,000 Job Programme This is a self-funded programme that leads to employment, fees apply. Job Guarantee Complete the programme and get a job, or get your course fees back. Location: UK Wide (Remote Opportunities Available) Looking to start a career in Data Analysis? We are offering a structured pathway into Data Analysis, designed to help you enter the industry with no prior exp…"
Data Analyst Placement Programme No Experience Needed,IT Online Learning,"Bristol, South West England",65000.0,65000.0,"Data Analyst Placement Programme no experience needed From £30,000 to £65,000 per annum Trainee Data Analyst £30,000£65,000 Job Programme This is a self-funded programme that leads to employment, fees apply. Job Guarantee Complete the programme and get a job, or get your course fees back. Location: UK Wide (Remote Opportunities Available) Looking to start a career in Data Analysis? We are offering a structured pathway into Data Analysis, designed to help you enter the industry with no prior exp…"
Data Analyst Placement Programme No Experience Needed,IT Online Learning,"Cardiff County, Wales",65000.0,65000.0,"Data Analyst Placement Programme no experience needed From £30,000 to £65,000 per annum Trainee Data Analyst £30,000£65,000 Job Programme This is a self-funded programme that leads to employment, fees apply. Job Guarantee Complete the programme and get a job, or get your course fees back. Location: UK Wide (Remote Opportunities Available) Looking to start a career in Data Analysis? We are offering a structured pathway into Data Analysis, designed to help you enter the industry with no prior exp…"
