title,company,location,salary_min,salary_max,description
Data Analyst Trainee,ITOL Recruit,"Maidstone, Kent",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Data Analyst Trainee,ITOL Recruit,"Huddersfield, West Yorkshire",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Data Analyst Trainee,ITOL Recruit,"Norwich, Norfolk",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Data Analyst Trainee,ITOL Recruit,"Buxton, Derbyshire",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Data Analyst Trainee,ITOL Recruit,"Darlington, County Durham",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Trainee Data Analyst,ITOL Recruit,"Edinburgh Technopole, Milton Bridge",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Data Analyst Trainee,ITOL Recruit,"Swindon, Wiltshire",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Data Analyst Trainee,ITOL Recruit,"Nuneaton, Warwickshire",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Trainee Data Analyst,ITOL Recruit,"Oxford, Oxfordshire",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Data Analyst Trainee,ITOL Recruit,"Dudley, West Midlands",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Data Analyst Trainee,ITOL Recruit,"Derby, Derbyshire",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Data Analyst Trainee,ITOL Recruit,"Swansea, Wales",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Trainee Data Analyst,ITOL Recruit,"Coventry, West Midlands",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Data Analyst Trainee,ITOL Recruit,"Basingstoke, Hampshire",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Trainee Data Analyst,ITOL Recruit,"Marton-In-Cleveland, Middlesbrough",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Data Analyst Trainee,ITOL Recruit,"Aberdeen, Aberdeenshire",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Trainee Data Analyst,ITOL Recruit,"Heathrow, Hounslow",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Trainee Data Analyst,ITOL Recruit,"Preston, Lancashire",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Trainee Data Analyst,ITOL Recruit,"Harrow, London",30000.0,50000.0,"Trainee Data Analyst – No Experience Needed Build a future-proof career in Data & AI – starting today. Artificial Intelligence runs on data — and businesses are crying out for professionals who can collect, analyse, and interpret it. Looking for a career change? Want something analytical, structured, and financially rewarding? Or maybe you're ready to break into tech but don’t know where to start? ITOL Recruit’s Data Analyst Career Programme is designed to take you from complete beginner to emp…"
Senior Data Analyst,Harnham - Data & Analytics Recruitment,"Liverpool, Merseyside",80000.0,90000.0,"Senior Data Analyst £80,000 - £90,000 Remote (UK-Based Only) As a Senior Data Analyst, you will have genuine influence across multiple teams, shaping how data is used to drive customer growth, retention, and product performance in a highly collaborative environment. THE COMPANY They are a high-growth online gambling and sports betting platform backed by significant recent investment and focused on delivering an intuitive, mobile-first user experience. THE ROLE As a Senior Data Analyst, you will…"
Senior Data Analyst,Harnham - Data & Analytics Recruitment,"London, UK",80000.0,90000.0,"Senior Data Analyst £80,000 - £90,000 Remote (UK-Based Only) As a Senior Data Analyst, you will have genuine influence across multiple teams, shaping how data is used to drive customer growth, retention, and product performance in a highly collaborative environment. THE COMPANY They are a high-growth online gambling and sports betting platform backed by significant recent investment and focused on delivering an intuitive, mobile-first user experience. THE ROLE As a Senior Data Analyst, you will…"
Trainee Data Analyst,ITOL Recruit,"Chichester, West Sussex",30000.0,50000.0,"Artificial Intelligence is used in every industry and as artificial intelligence requires data to operate there is now a massive growing demand for Data experts. If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future within Data Science. We use our specialised Data Science Career programme which looks to assist, train and place qualified candidates into a career pathway in Data Science. O…"
Trainee Data Analyst,ITOL Recruit,"Grimsby, North East Lincolnshire",30000.0,50000.0,"Artificial Intelligence is used in every industry and as artificial intelligence requires data to operate there is now a massive growing demand for Data experts. If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future within Data Science. We use our specialised Data Science Career programme which looks to assist, train and place qualified candidates into a career pathway in Data Science. O…"
Commercial Data Analyst,Harnham - Data & Analytics Recruitment,"London, UK",55000.0,65000.0,"COMMERCIAL DATA ANALYST LONDON/HYBRID UP TO £65,000 This is a high-impact Commercial Data Analyst role where your work will directly shape revenue, pricing strategy, and client outcomes. You will have strong visibility across senior leadership and the autonomy to define your own analytical direction, making this an excellent opportunity for someone who wants to go beyond reporting and influence commercial decision making. ROLES AND RESPONSIBILITIES: The Commercial Data Analyst will: Own and dev…"
HR Data Analyst,Circle Recruitment,"Leeds, West Yorkshire",30000.0,45000.0,"HR Data Analyst - Leeds (Hybrid) - Up to £ Month Fixed-Term Contract A globally recognised legal firm is looking to bring an HR Data Analyst on board at their Leeds office on a 12-month fixed-term contract, with a strong view to making the role permanent. The position operates on a hybrid basis, with three days per week in the office. Sitting within the HR function, the HR Data Analyst will take ownership of workforce data analysis, streamlining reporting processes, and championing data-led dec…"
HR Data Analyst,Morgan Hunt Recruitment,"Leeds, West Yorkshire",26000.0,29000.0,"HR Data Analyst Leeds (1 day per week on-site)£26,000 - £29,000 per annumUntil November 2026- strong chance of extension until June 2027The Opportunity We're looking for a detail-oriented HR Data Analyst to join a major transformation programme, supporting the implementation of a modern HR landscape including platforms such as SAP S/4HANA, SuccessFactors, Oracle, or iTrent. This is a fantastic opportunity to work at the heart of a large-scale systems upgrade, ensuring data is accurate, consiste…"
Commercial Data Analyst,Harnham - Data & Analytics Recruitment,"London, UK",60000.0,65000.0,"Commercial Data Analyst Up to £65k  benefits Central London based 3x a week in the office The Role We are seeking a commercially focused Data Analyst to join a growing analytics function within a fast-paced B2B organisation. Working closely with Commercial, Finance, and Customer Success teams, you will deliver insights that influence pricing strategy, customer retention, revenue growth, and operational performance. This is a highly autonomous role where you'll be expected to identify opportunit…"
Lead Data Analyst,Harnham - Data & Analytics Recruitment,"London, UK",45000.0,55000.0,"LEAD DATA ANALYST LONDON/HYBRID UP TO £55,000 This is an opportunity to take ownership of advanced analytics within a growing data function and shape how insight is delivered across high profile client work. You will move beyond standard reporting, driving best practice analytics across campaign strategy, execution and performance, while building towards a leadership role. ROLES AND RESPONSIBILITIES: The Lead Data Analyst will: Lead the delivery of advanced analytics across pre campaign analysi…"
Senior Data Analyst,Harnham - Data & Analytics Recruitment,"London, UK",50000.0,55000.0,"Senior Data Analyst Permanent role - 2/3 days a week in the office - London Up to £55k  benefits The Role: We are seeking a Senior Data Analyst to join a growing data and analytics function, combining hands-on analytical work with team leadership responsibilities. You will lead the delivery of complex analysis, support strategic business initiatives, and help shape how data is used across the organisation. Alongside managing and mentoring a small team of analysts, you will work closely with sen…"
Lead Data Analyst,Harnham - Data & Analytics Recruitment,"London, UK",55000.0,65000.0,"Lead Data Analyst London, Hybrid (1-2x per week) Up to £65,000 This is an exciting opportunity to join a high-growth organisation where data science directly shapes performance marketing strategy. You will lead a growing data science function, drive long-term analytical programmes, and play a key role in delivering meaningful commercial impact for well-known consumer brands. The Company They are a specialist performance marketing and technology business known for combining deep analytical exper…"
Senior Data Analyst,ADLIB,"London, UK",50000.0,60000.0,"Own reporting and insight using GA, BigQuery and Looker in a growing data-led business Salary up to £60,000 with strong ownership and autonomy. Hands-on role focused on insight, analysis and dashboarding. Hybrid working with 1–2 days a week in a central London office. We’re looking for someone to take ownership of reporting and insight within a small, growing business. This is a hands-on role focused on analysis, reporting and visualisation. You’ll work closely with stakeholders, building dashb…"
Data Analyst Associate - no experience necessary - job guarantee,Newto Training,UK,25000.0,78000.0,"Are you ready to start a new career in Data Analysis? The demand for Data Analysts has grown by 20% annually, with experienced professionals earning salaries upwards of £58,000. In today’s digital world, data is critical to business decision-making, making the role of a Data Analyst indispensable. As skills shortages continue to grow, the demand for qualified entry-level professionals is on the rise. With our Data Analytics career programme we will provide you with: 8 training modules: Excel, S…"
Data Analyst,Cherry Professional - Relationship Led Recruitment,"Nottinghamshire, East Midlands",35000.0,45000.0,"We are currently recruiting for a Data Analyst to join a growing, data-led organisation within a specialist global industry. This role sits at the heart of a data research and analytics team, combining data quality assurance, analytical insight, and content creation. You will play a key role in ensuring the accuracy of critical datasets while also transforming data into compelling, insight-led content that supports thought leadership and market positioning. Key Responsibilities Data Quality & A…"
Data Analyst Trainee,ITOL Recruit,"Luton, Bedfordshire",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst Demand for Data Analysts has grown 20% year on year with experienced analysts easily commanding salaries of £50k. All business decisions rely on data to ensure correct business decisions are made and therefore the role of the data analyst in the new digit…"
Data Analyst Trainee,ITOL Recruit,"Romford, Essex",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst Demand for Data Analysts has grown 20% year on year with experienced analysts easily commanding salaries of £50k. All business decisions rely on data to ensure correct business decisions are made and therefore the role of the data analyst in the new digit…"
Data Analyst Trainee,ITOL Recruit,"Sheffield, South Yorkshire",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Data Analyst Trainee,ITOL Recruit,"Worthing, West Sussex",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Trainee Data Analyst,ITOL Recruit,"Macclesfield, Cheshire",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Trainee Data Analyst,ITOL Recruit,"Sutton Coldfield, West Midlands",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Data Analyst Trainee,ITOL Recruit,"Southport, Merseyside",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Data Analyst Trainee,ITOL Recruit,"Bath, Bath & N E Somerset",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Data Analyst Trainee,ITOL Recruit,"Harlow, Essex",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Trainee Data Analyst,ITOL Recruit,"Leicester, Leicestershire",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Data Analyst Trainee,ITOL Recruit,"Crawley, West Sussex",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Data Analyst Trainee,ITOL Recruit,"Doncaster, South Yorkshire",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Data Analyst Trainee,ITOL Recruit,"Rochdale, Greater Manchester",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Data Analyst Trainee,ITOL Recruit,"Sittingbourne, Kent",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Trainee Data Analyst,ITOL Recruit,"Birmingham, West Midlands",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Data Analyst Trainee,ITOL Recruit,"Walsall, West Midlands",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Data Analyst Trainee,ITOL Recruit,"Wigan, Greater Manchester",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Data Analyst Trainee,ITOL Recruit,"Bournemouth, Dorset",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Trainee Data Analyst,ITOL Recruit,"Reading, Berkshire",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Data Analyst Trainee,ITOL Recruit,"Oldham, Greater Manchester",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Trainee Data Analyst,ITOL Recruit,"Kingston Upon Thames, South West London",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Data Analyst Trainee,ITOL Recruit,"Harrow, London",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Trainee Data Analyst,ITOL Recruit,"Mansfield, Nottinghamshire",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Data Analyst Trainee,ITOL Recruit,"Warrington, Cheshire",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Data Analyst Trainee,ITOL Recruit,"Solihull, West Midlands",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst Please note this career program is designed for entry level individuals with limited or no experience, so please do not apply if you are already an experience Data Analyst as we will be looking primarily at entry level roles. Below are current average sal…"
Data Analyst Trainee,ITOL Recruit,"Leicester, Leicestershire",30000.0,50000.0,"Trainee Data Analyst – No Experience Needed Build a future-proof career in Data & AI – starting today. Artificial Intelligence runs on data — and businesses are crying out for professionals who can collect, analyse, and interpret it. Looking for a career change? Want something analytical, structured, and financially rewarding? Or maybe you're ready to break into tech but don’t know where to start? ITOL Recruit’s Data Analyst Career Programme is designed to take you from complete beginner to emp…"
Senior Data Analyst,Harnham - Data & Analytics Recruitment,"Manchester, Greater Manchester",80000.0,90000.0,"Senior Data Analyst £80,000 - £90,000 Remote (UK-Based Only) As a Senior Data Analyst, you will have genuine influence across multiple teams, shaping how data is used to drive customer growth, retention, and product performance in a highly collaborative environment. THE COMPANY They are a high-growth online gambling and sports betting platform backed by significant recent investment and focused on delivering an intuitive, mobile-first user experience. THE ROLE As a Senior Data Analyst, you will…"
Trainee Data Analyst,ITOL Recruit,"Enfield, London",30000.0,50000.0,"Artificial Intelligence is used in every industry and as artificial intelligence requires data to operate there is now a massive growing demand for Data experts. If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future within Data Science. We use our specialised Data Science Career programme which looks to assist, train and place qualified candidates into a career pathway in Data Science. O…"
Trainee Data Analyst,ITOL Recruit,"Bradford, West Yorkshire",30000.0,50000.0,"Artificial Intelligence is used in every industry and as artificial intelligence requires data to operate there is now a massive growing demand for Data experts. If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future within Data Science. We use our specialised Data Science Career programme which looks to assist, train and place qualified candidates into a career pathway in Data Science. O…"
Senior Data Analyst,Harnham - Data & Analytics Recruitment,"London, UK",45000.0,55000.0,"Senior Data AnalystLondon - hybrid 2-3x a week Up to £55,000 This is a strong opportunity for a Lead Data Analyst to step into a high-impact role within a fast-growing data and advertising technology environment. You will play a key part in shaping how advanced analytics supports both client delivery and business growth, while building your leadership capabilities in a supportive, collaborative team. The Company They are a London-based advertising technology and media business, founded in recen…"
Systems Data Analyst,Proactive Appointments,"Crawley, West Sussex",57980.0,57980.0,"Logistics Systems Data Analyst Crawley (Hybrid - currently 2 days on-site, 3 days WFH, with flexibility). £223 per day (Inside IR35) 37.5 hours per week Contract to end of September (likely extension into 2027) We’re recruiting for a Systems Data Analyst to support spare parts operations within a European function. Key Responsibilities: Maintain ERP system integrity and ensure data accuracy Monitor and resolve ERP/EDI transactional errors Analyse data trends and implement corrective actions Dev…"
Senior Data Analyst,Harnham - Data & Analytics Recruitment,"London, UK",91000.0,104000.0,"Location: London (2 days onsite) Contract Length: 3 months IR35 Status: Outside IR35 Rate: £400 per day Start Date: ASAP (max 2 weeks' notice) Overview We're looking for a highly proactive Senior Data Analyst with strong experience in marketing technology and performance analytics. This role requires someone who can uncover insights, drive initiatives, and influence stakeholders through data-led recommendations. Key Responsibilities Proactively identify opportunities and demonstrate value to st…"
Junior Data Analyst,Anglian Home Improvements,"Norwich, Norfolk",25000.0,30000.0,"Junior Data Analyst - Office based role - Norwich, Norfolk We are seeking a motivated and detail-oriented Junior Data Analyst to join our team. This is an excellent opportunity for someone looking to begin or grow their career in data analytics within a supportive and forward-thinking environment. About the Role As a Junior Data Analyst, you will play a key role in transforming raw data into meaningful insights that support strategic decision-making across the business. You’ll work closely with…"
Data Analyst - Marketing,Macildowie Recruitment and Retention,"Coventry, West Midlands",45000.0,50000.0,"Data Analyst Location: Coventry (CV3) - Hybrid Working (up to 3 days per week onsite) Salary: Circa £50,000 Contract: 12-Month Fixed-Term Contract We are recruiting for a Data Analyst to join a well-established and growing organisation on a 12-month fixed-term contract. This is an exciting opportunity for an analytically minded professional who enjoys turning data into actionable insights and partnering with marketing and commercial teams to drive business performance. This role will play a key…"
Marketing Data Analyst,MTrec Recruitment,"Newcastle Upon Tyne, Tyne & Wear",35000.0,35000.0,"The Company Our client is a market leader in the North East area. Due to recent growth, they are now looking to recruit a Marketing Data Analyst. The Role As their marketing data analyst you will evaluate consumer trends and campaign performance to optimize marketing strategies. Collate and interpret data to identify what drives customer actions, maximize return on investment and ensure marketing budgets are spent effectively. Monitor key metrics across channels like email, social media and ads…"
HR Data Analyst,VolkerWessels Uk,"Hertford Heath, Hertford",45283.56,45283.56,"VolkerWessels UK is a market leading contracting group of five closely linked businesses. We provide integrated and ground-breaking solutions for the civil engineering and construction sectors, with specialisms in rail, highways, airports, marine, defence, energy, water, and environmental infrastructure. Join our HR team and play a key role in delivering accurate, meaningful workforce insights. Reporting into our Senior HR Reporting Analyst, you'll manage data across our HR, Payroll, Recruitmen…"
Data Analyst,Redcentric,"Birmingham, West Midlands",38000.0,38000.0,"Description We are seeking a detail-oriented and highly analytical Data Analyst to join our dynamic team. The ideal candidate will play a crucial role in interpreting data, analyzing results using statistical techniques, and providing ongoing reports to help drive informed business decisions. This position requires a strong foundation in data collection, organization, and analysis, along with the ability to communicate findings effectively to both technical and non-technical stakeholders. The D…"
Data Analyst,stadigo,"Manchester, Greater Manchester",45760.0,60320.0,"We are looking for a motivated and detail-oriented Data Analyst to join our growing team. In this role, you will collect, organize, and analyze data to help improve business decisions and overall performance. You will work closely with different departments to identify trends, create reports, and provide valuable insights. Responsibilities Collect and interpret data from multiple sources Create reports, dashboards, and visualizations Identify trends, patterns, and business opportunities Maintai…"
